Issue type,Issue name,Severity,Component,Behavior,Issue description,Affected page,Guideline(s),HTML snippet,CSS selector,Needs review,Needs Review Status,Best practice,How to fix this issue,Issue link,Timestamp,Issue status
hidden-content,Hidden content on the page should be analyzed,minor,iframe,,Inform users about hidden content.,https://vaultlister.com/,"Experimental, Best Practice","<iframe height=""1"" width=""1"" style=""position: absolute; top: 0px; left: 0px; border: none; visibility: hidden;""></iframe>",iframe,True,Pending Review,True,"Fix any of the following:
  There is hidden content on the page that was not analyzed. You will need to trigger the display of this content in order to analyze it.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23722&activeComponentId=iframe%23&activeBehaviorValue=&activeIssueId=974105147,2026-04-23 18:26:43 UTC,visible
hidden-content,Hidden content on the page should be analyzed,minor,nav#mobile-bottom-nav,,Inform users about hidden content.,https://vaultlister.com/,"Experimental, Best Practice","<nav class=""mobile-bottom-nav"">",.mobile-bottom-nav,True,Pending Review,True,"Fix any of the following:
  There is hidden content on the page that was not analyzed. You will need to trigger the display of this content in order to analyze it.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23722&activeComponentId=nav%23mobile-bottom-nav&activeBehaviorValue=&activeIssueId=974105148,2026-04-23 18:26:43 UTC,visible
hidden-content,Hidden content on the page should be analyzed,minor,div#offline-indicator.hidden,,Inform users about hidden content.,https://vaultlister.com/,"Experimental, Best Practice","<div class=""offline-indicator hidden"" id=""offline-indicator"">",#global-ui > .offline-indicator.hidden,True,Pending Review,True,"Fix any of the following:
  There is hidden content on the page that was not analyzed. You will need to trigger the display of this content in order to analyze it.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23722&activeComponentId=div%23offline-indicator.hidden&activeBehaviorValue=&activeIssueId=974105149,2026-04-23 18:26:43 UTC,visible
hidden-content,Hidden content on the page should be analyzed,minor,div#offline-indicator.hidden,,Inform users about hidden content.,https://vaultlister.com/,"Experimental, Best Practice","<div id=""offline-indicator"" class=""offline-indicator hidden"" data-testid=""offline-indicator"">
        <span class=""offline-icon"">📡</span>
        <span>You're offline. Changes will sync when you reconnect.</span>
    </div>","div[data-testid=""offline-indicator""]",True,Pending Review,True,"Fix any of the following:
  There is hidden content on the page that was not analyzed. You will need to trigger the display of this content in order to analyze it.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23722&activeComponentId=div%23offline-indicator.hidden&activeBehaviorValue=&activeIssueId=974105150,2026-04-23 18:26:43 UTC,visible
landmark-main-is-top-level,Main landmark should not be contained in another landmark,moderate,main#main-content,,Ensure the main landmark is at top level.,https://vaultlister.com/,Best Practice,"<main class=""main-content"" role=""main"" id=""main-content"" tabindex=""-1"" aria-label=""Page content"">",#main-content,False,Confirmed Issue,True,"Fix any of the following:
  The main landmark is contained in another landmark.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23737&activeComponentId=main%23main-content&activeBehaviorValue=&activeIssueId=974105151,2026-04-23 18:26:43 UTC,visible
landmark-no-duplicate-main,Document should not have more than one main landmark,moderate,main,,Ensure the document has at most one main landmark.,https://vaultlister.com/,Best Practice,"<main id=""app"">",#app,False,Confirmed Issue,True,"Fix any of the following:
  Document has more than one main landmark",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23740&activeComponentId=main%23&activeBehaviorValue=&activeIssueId=974105152,2026-04-23 18:26:43 UTC,visible
region,All page content should be contained by landmarks,moderate,div#notification-center-content,,Ensure all page content is contained by landmarks.,https://vaultlister.com/,Best Practice,"<div class=""notification-center-content"">
                    <div style=""padding: 40px; text-align: center; color: var(--gray-500);"">No notifications</div>
                </div>",.notification-center-content,False,Confirmed Issue,True,"Fix any of the following:
  Some page content is not contained by landmarks",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23758&activeComponentId=div%23notification-center-content&activeBehaviorValue=&activeIssueId=974105153,2026-04-23 18:26:43 UTC,visible
region,All page content should be contained by landmarks,moderate,span#notification-center-title,,Ensure all page content is contained by landmarks.,https://vaultlister.com/,Best Practice,"<span class=""notification-center-title"">Notifications</span>",.notification-center-title,False,Confirmed Issue,True,"Fix any of the following:
  Some page content is not contained by landmarks",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23758&activeComponentId=span%23notification-center-title&activeBehaviorValue=&activeIssueId=974105154,2026-04-23 18:26:43 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/faq.html,SC 1.4.3,"<a href=""/roadmap-public.html"">Roadmap</a>",".footer-col:nth-child(2) > a[href$=""roadmap-public.html""]",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 2.53 (foreground color: #9ca3af, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23&activeBehaviorValue=&activeIssueId=974105155,2026-04-23 18:26:46 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/faq.html,SC 1.4.3,"<a href=""/help.html"">Help</a>","p > a[href$=""help.html""]",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 2.53 (foreground color: #9ca3af, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23&activeBehaviorValue=&activeIssueId=974105156,2026-04-23 18:26:46 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/faq.html,SC 1.4.3,"<a href=""/status.html"">Status Page</a>",".footer-col:nth-child(2) > a[href$=""status.html""]",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 2.53 (foreground color: #9ca3af, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23&activeBehaviorValue=&activeIssueId=974105157,2026-04-23 18:26:46 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/faq.html,SC 1.4.3,"<a href=""/affiliate.html"">Affiliate Program</a>",".footer-col:nth-child(1) > a[href$=""affiliate.html""]",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 2.53 (foreground color: #9ca3af, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23&activeBehaviorValue=&activeIssueId=974105158,2026-04-23 18:26:46 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,p#faq-category-title,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/faq.html,SC 1.4.3,"<p class=""faq-category-title"">Privacy &amp; Data</p>",.faq-category:nth-child(5) > .faq-category-title,False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #d97706, background color: #ffffff, font size: 9.0pt (12px), font weight: bold). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=p%23faq-category-title&activeBehaviorValue=&activeIssueId=974105159,2026-04-23 18:26:46 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/faq.html,SC 1.4.3,"<a href=""/documentation.html#media-kit"">Media Kit</a>","a[href=""/documentation.html#media-kit""]",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 2.53 (foreground color: #9ca3af, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23&activeBehaviorValue=&activeIssueId=974105160,2026-04-23 18:26:46 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/faq.html,SC 1.4.3,"<a href=""/compare/primelister.html"">Primelister</a>","a[href$=""primelister.html""]",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 2.53 (foreground color: #9ca3af, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23&activeBehaviorValue=&activeIssueId=974105161,2026-04-23 18:26:46 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/faq.html,SC 1.4.3,"<a href=""/compare/nifty.html"">Nifty</a>","a[href$=""nifty.html""]",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 2.53 (foreground color: #9ca3af, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23&activeBehaviorValue=&activeIssueId=974105162,2026-04-23 18:26:46 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/faq.html,SC 1.4.3,"<a href=""/changelog.html"">Changelog</a>",".footer-col:nth-child(2) > a[href$=""changelog.html""]",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 2.53 (foreground color: #9ca3af, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23&activeBehaviorValue=&activeIssueId=974105163,2026-04-23 18:26:46 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/faq.html,SC 1.4.3,"<a href=""/compare/list-perfectly.html"">List Perfectly</a>","a[href$=""list-perfectly.html""]",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 2.53 (foreground color: #9ca3af, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23&activeBehaviorValue=&activeIssueId=974105164,2026-04-23 18:26:46 UTC,visible
